cmb_cat,cmb_nutr,cmb_func,cmb_pill
vm,ad,09,09615
vm,ar,12,09615
vm,ar,09,09615
vm,bu,12,09615
vm,bu,09,09615
vm,ad,09,09616
vm,ad,11,09616
fs,ad,18,09617
fs,ad,05,09617
fs,ad,11,09617
fs,az,18,09617
fs,az,05,09617
fs,az,11,09617
vm,ad,18,09617
vm,ad,05,09617
vm,ad,11,09617
vm,az,18,09617
vm,az,05,09617
vm,az,11,09617
vm,ad,11,09618
vm,ad,11,09619
vm,ad,18,09620
vm,ad,02,09620
vm,ad,20,09620
vm,ad,11,09621
fs,ad,05,09622
fs,ad,20,09622
fs,az,05,09622
fs,az,20,09622
vm,ad,05,09622
vm,ad,20,09622
vm,az,05,09622
vm,az,20,09622
fs,ad,02,09623
fs,ad,18,09623
fs,ad,20,09623
fs,ah,02,09623
fs,ah,18,09623
fs,ah,20,09623
fs,az,02,09623
fs,az,18,09623
fs,az,20,09623
vm,ad,02,09623
vm,ad,18,09623
vm,ad,20,09623
vm,ah,02,09623
vm,ah,18,09623
vm,ah,20,09623
vm,az,02,09623
vm,az,18,09623
vm,az,20,09623
vm,ad,18,09624
vm,ad,02,09624
vm,ad,20,09624
fs,ad,02,09625
fs,ad,05,09625
fs,ad,20,09625
fs,az,02,09625
fs,az,05,09625
fs,az,20,09625
vm,ad,02,09625
vm,ad,05,09625
vm,ad,20,09625
vm,az,02,09625
vm,az,05,09625
vm,az,20,09625
fs,ad,05,09626
fs,ad,20,09626
fs,az,05,09626
fs,az,20,09626
vm,ad,05,09626
vm,ad,20,09626
vm,az,05,09626
vm,az,20,09626
vm,ad,09,09627
vm,ad,11,09627
vm,ah,09,09627
vm,ah,11,09627
vm,ar,09,09627
vm,ar,11,09627
vm,ad,18,09628
vm,ad,02,09628
vm,ad,20,09628
fs,ad,02,09629
fs,ad,20,09629
fs,az,02,09629
fs,az,20,09629
vm,ad,02,09629
vm,ad,20,09629
vm,az,02,09629
vm,az,20,09629
fs,ad,05,09630
fs,ad,20,09630
fs,az,05,09630
fs,az,20,09630
vm,ad,05,09630
vm,ad,20,09630
vm,az,05,09630
vm,az,20,09630
vm,ad,18,09631
vm,ad,02,09631
vm,ad,20,09631
fs,ad,02,09632
fs,ad,20,09632
fs,az,02,09632
fs,az,20,09632
vm,ad,02,09632
vm,ad,20,09632
vm,az,02,09632
vm,az,20,09632
vm,ad,02,09633
vm,ad,05,09633
vm,ad,20,09633
vm,ad,11,09634
vm,ad,11,09635
vm,ao,11,09635
vm,ad,09,09636
vm,ah,09,09636
vm,ad,05,09637
vm,ar,05,09637
vm,af,05,09637
vm,au,05,09637
vm,ad,11,09638
vm,ag,11,09638
vm,ad,09,09639
vm,ad,11,09639
fs,ad,02,09640
fs,ad,05,09640
fs,ad,20,09640
fs,az,02,09640
fs,az,05,09640
fs,az,20,09640
vm,ad,02,09640
vm,ad,05,09640
vm,ad,20,09640
vm,az,02,09640
vm,az,05,09640
vm,az,20,09640
nf,ad,18,09641
nf,cd,18,09641
nf,au,18,09641
nf,dl,18,09641
vm,ad,18,09641
vm,cd,18,09641
vm,au,18,09641
vm,dl,18,09641
vm,ad,09,09642
vm,ad,11,09642
fs,ad,18,09643
fs,ad,02,09643
fs,ad,05,09643
fs,az,18,09643
fs,az,02,09643
fs,az,05,09643
vm,ad,18,09643
vm,ad,02,09643
vm,ad,05,09643
vm,az,18,09643
vm,az,02,09643
vm,az,05,09643
vm,ad,11,09644
nf,ad,18,09645
nf,ad,05,09645
nf,cd,18,09645
nf,cd,05,09645
vm,ad,18,09645
vm,ad,05,09645
vm,cd,18,09645
vm,cd,05,09645
vm,ad,05,09646
vm,ad,20,09646
vm,ad,09,09647
vm,ad,11,09647
fs,ad,18,09648
fs,ad,05,09648
fs,ad,20,09648
fs,az,18,09648
